dendrite_type,layer,threshold_t,threshold_v,threshold_i,peak_t,peak_v,peak_i,trough_t,trough_v,trough_i,upstroke,upstroke_t,upstroke_v,downstroke,downstroke_t,downstroke_v,fast_trough_t,fast_trough_v,fast_trough_i,width,upstroke_downstroke_ratio,adaptation,avg_isi,f_i_curve_slope,fast_trough_t_long_square,fast_trough_t_ramp,fast_trough_t_short_square,fast_trough_v_long_square,fast_trough_v_ramp,fast_trough_v_short_square,input_resistance_mohm,latency,peak_t_long_square,peak_t_ramp,peak_t_short_square,peak_v_long_square,peak_v_ramp,peak_v_short_square,ri,sag,seal_gohm,tau,threshold_i_long_square,threshold_i_ramp,threshold_i_short_square,threshold_t_long_square,threshold_t_ramp,threshold_t_short_square,threshold_v_long_square,threshold_v_ramp,threshold_v_short_square,trough_t_long_square,trough_t_ramp,trough_t_short_square,trough_v_long_square,trough_v_ramp,trough_v_short_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_ramp,upstroke_downstroke_ratio_short_square,vm_for_sag,vrest,file_name
spiny,L3,18.36545375,-38.2705078125,640.3203125,18.3659575,48.6708984375,638.92578125,18.468565,-50.6875,460.6953125,374.0840847538862,18.365711250000004,5.361328125,-74.43565159734976,18.366275,31.798828125,18.369282500000004,-45.751953125,600.90625,0.0010737499999999844,5.0723529489268255,,,0.0501960871771641,1.25346,18.5523133333333,1.026075,-46.90625,-49.9270858764648,-50.3203134536743,33.614304,0.1323,1.25048,18.5492666666667,1.023555,52.7812538146973,53.6562538146973,51.4453163146973,42.5000749528408,0.0447871871292591,1.542467712,32.2208825666732,330.0,438.208333333333,2770.0,1.25002,18.5487733333333,1.0231,-38.75,-40.3854192097982,-49.6640644073486,1.38688,18.6126466666667,1.170305,-54.71875,-51.2500012715658,-66.8437528610229,5.01012801004654,5.24061446225111,4.95356731843025,-76.2812576293945,-71.2519378662109,528019077_135
aspiny,L4,17.308051510791366,-45.80957794189453,76.00359344482422,17.308344172661872,36.69649124145508,75.79586029052734,17.309010647482015,-70.56812286376953,75.28777313232422,570.2566685282488,17.308236258992803,-5.239882946014404,-418.9959488809065,17.308451366906475,6.524730205535889,17.308961151079135,-70.44784545898438,75.32823944091797,0.000311510791366845,1.3610962948210181,0.0019469987181299,18.3641509433962,0.734205557054221,1.1509,2.39275333333333,1.023704,-70.5625076293945,-69.7708384195964,-70.9187545776367,226.039264,0.0105600000000001,1.15026,2.39214666666667,1.023132,35.8125,34.5208346048991,39.7437522888184,191.249921917915,0.141937166452408,1.816854016,11.3428607099089,40.0,34.2916666666667,260.0,1.14996,2.39185333333333,1.022872,-44.5625038146973,-42.0104192097982,-48.2812530517578,1.15096,2.39279333333333,1.023744,-70.7500076293945,-69.8645858764648,-71.0687530517578,1.3181791825484,1.26563246864964,1.38137396165996,-88.5,-66.0131454467773,545192313_40
aspiny,L3,18.438980754716983,-38.4510612487793,128.9339599609375,18.439396603773584,35.51120376586914,128.72406005859375,18.65180490566038,-57.524173736572266,114.38207244873047,347.0211552234075,18.43923056603774,2.7865567207336426,-147.93879787417023,18.43962679245283,11.80306625366211,18.440683773584908,-55.931602478027344,128.08255004882812,0.0006090566037735865,2.3474793872826716,0.0114648819384797,40.6669565217391,0.281578947368421,1.12922,3.46656,1.024016,-56.625,-56.0104192097982,-55.8750038146973,252.767728,0.0276400000000001,1.12804,3.46529333333333,1.022996,36.375,34.9375012715658,32.6125022888184,135.937616229057,0.011403433047235,1.7597888,16.9032471458243,70.0,61.1249974568685,700.0,1.12764,3.46488666666667,1.022656,-39.5,-41.0625025431315,-46.4375015258789,1.14278,3.48416666666667,1.824692,-57.7812538146973,-58.3541692097982,-73.7250045776367,2.39274048716553,2.38630675746818,2.50829638162019,-89.90625,-73.8878631591797,527909293_41
aspiny,L3,16.81823210526316,-44.28125,134.14276123046875,16.818596,15.529440879821777,134.01907348632812,16.822429263157897,-65.01908111572266,129.65789794921875,325.40311450128945,16.818427684210526,-18.08601951599121,-176.01818416865825,16.818807052631577,-10.425329208374023,16.819938105263162,-64.21726989746094,132.89407348632812,0.0004988421052630929,1.8491627225303524,0.001217043646842,25.3173684210526,0.443482905982906,1.13408,3.82740666666667,1.02473,-66.8437576293945,-67.4062525431315,-68.7187512715658,220.562656,0.01156,1.13256,3.82582,1.02316333333333,16.71875,20.9479185740153,20.244792620341,156.473100185394,0.127747640013695,0.933186304,8.26285110036202,90.0,70.125,300.0,1.1322,3.82548,1.02286666666667,-40.59375,-41.21875,-44.9166685740153,1.13564,3.82927333333333,1.02778,-68.3125,-69.1666692097982,-72.6875038146973,1.69857670272698,1.73689413018778,1.82212220526927,-79.53125,-65.5385284423828,571483584_45
spiny,L5,17.68584896551724,-40.471981048583984,334.5172424316406,17.68644275862069,45.14008712768555,334.50860595703125,17.783646206896552,-54.17887878417969,230.75,282.0046884600469,17.686195172413793,9.420259475708008,-67.4496792465709,17.686711724137933,32.21875,17.69010137931035,-47.63038635253906,319.99139404296875,0.0011565517241381269,4.197970387376981,0.34226245296424,380.03,0.0629533681828792,1.16806,9.07359333333333,1.02630666666667,-48.5312538146973,-52.2500012715658,-51.2708346048991,57.934748,0.0768200000000001,1.16506,9.07048666666667,1.0237,47.4062538146973,48.1458346048991,44.9375038146973,68.124994635582,0.177189633250237,2.060132352,24.475068462756,190.0,201.25,1450.0,1.16452,9.06991333333333,1.02316,-40.6875,-42.7812525431315,-48.0937525431315,1.25446,9.13948666666667,1.1266,-55.7187538146973,-54.8020858764648,-69.4583358764648,4.02896545851526,3.88500270123759,3.48990834562566,-76.1875076293945,-68.1816177368164,526732858_60
spiny,L3,17.735651666666666,-41.19010543823242,210.125,17.73611666666667,46.59895706176758,209.6145782470703,18.03459666666667,-57.6875,150.4791717529297,396.786459812323,17.73592,6.528645992279053,-87.46059192998531,17.736358333333335,31.421875,17.738676666666667,-52.203125,204.40625,0.0009450000000001957,4.569072328928311,,8.04000000000005,0.0566929118532305,1.16244,10.9981466666667,1.024932,-53.0,-55.5208346048991,-51.9500030517578,57.794184,0.0709,1.16038,10.9960466666667,1.023372,47.6562538146973,50.5000012715658,48.6625022888184,54.3750375509262,0.132506892085075,1.719974912,21.4291219153151,120.0,249.374994913737,1500.0,1.15994,10.9955933333333,1.022976,-42.4687538146973,-40.7604204813639,-49.7812507629395,1.30472,10.9986866666667,1.025056,-58.9375,-55.9479204813639,-52.0562538146973,4.39592542571796,4.18205549731055,4.18288863837259,-73.65625,-67.3173675537109,531523709_50
spiny,L3,18.45656272727273,-37.77983093261719,174.33522033691406,18.457113636363637,31.836647033691406,174.3125,18.65835818181818,-52.95170593261719,121.38636016845703,245.60249624254348,18.456848181818184,-3.1292612552642822,-81.45982644671909,18.45768454545455,-3.2428977489471436,18.45922636363637,-45.875,172.44886779785156,0.0009127272727271964,3.054842188350402,0.231515318586111,123.594285714286,0.125505907751069,1.14774,8.37966666666667,1.02513333333333,-46.8750038146973,-47.4895858764648,-49.3906281789144,82.461248,0.0584,1.14602,8.3776,1.02351666666667,28.75,38.3020858764648,37.817710240682,115.781247615814,0.164411932229996,1.22986816,24.0800684916066,100.0,183.958333333333,1170.0,1.14552,8.37704,1.02303,-40.59375,-37.2916679382324,-43.9322929382324,1.14784,8.42862666666667,1.02522,-47.0000038146973,-52.4687525431315,-49.4843781789144,2.98787943266119,2.94589861104554,2.8663834286723,-86.2812576293945,-73.2324066162109,545188312_51
spiny,L3,18.738915714285717,-38.68973159790039,192.0982208251953,18.739480000000004,45.49330520629883,189.95535278320312,19.673415714285714,-56.72098159790039,126.76786041259766,314.49594107697556,18.73923142857143,6.15625,-83.92069601520794,18.739875714285713,21.245534896850586,18.742014285714294,-53.05580520629883,176.64285278320312,0.0010042857142862666,3.7571709091253234,0.36593657317025,175.06,0.0906250057475906,1.17838,5.37078,1.0254,-53.84375,-56.4375038146973,-55.1562538146973,89.021264,0.0706800000000001,1.17614,5.3681,1.02355,46.6875038146973,42.125,41.7187519073486,128.682896494865,0.121304832398891,2.772824576,53.0115741591495,110.0,108.625,1300.0,1.1756,5.36748,1.02302,-38.75,-41.6875038146973,-44.0937519073486,1.17872,5.37134,1.66943,-54.0312538146973,-56.6562538146973,-72.1250038146973,3.86637595695581,3.31092352892709,3.14043205784984,-88.5625,-71.3307342529297,611915585_49
spiny,L3,18.472091428571428,-39.58481979370117,666.8095092773438,18.47264666666667,48.587799072265625,668.0178833007812,18.674240000000005,-54.625,473.6785583496094,320.80798996202566,18.472413333333336,11.191964149475098,-76.94295951974716,18.47296666666667,30.900297164916992,18.47568952380952,-48.63393020629883,668.0119018554688,0.0011066666666668958,4.217875362486366,,10.5200000000001,0.0103494667805676,1.12902,20.3750066666667,1.02578,-49.1562538146973,-54.7812525431315,-50.5562515258789,40.538012,0.07108,1.1265,20.3724066666667,1.023568,51.4375,50.5208358764648,50.7687538146973,37.6562513411045,0.115316428244114,1.46476416,18.9189015272169,350.0,483.791676839193,2270.0,1.126,20.37186,1.023068,-41.15625,-43.1458358764648,-50.5562538146973,1.12932,20.3757333333333,1.13436,-49.4062538146973,-55.1770858764648,-72.46875,4.1904319352021,4.14495200497261,4.17699442915084,-74.40625,-70.1961898803711,537261100_102
spiny,L5,17.214952380952383,-37.400299072265625,144.13690185546875,17.215529523809526,47.9836311340332,142.6488037109375,17.783061904761908,-53.599700927734375,105.71428680419922,311.5957071127724,17.21525619047619,7.166666507720947,-68.76875094875827,17.215864761904765,32.501487731933594,17.21991904761905,-46.845237731933594,135.8333282470703,0.0012457142857146646,4.52935982406804,0.0874611275701853,148.166666666667,0.0466666666666667,1.14918,4.70282,1.02666666666667,-50.5312538146973,-52.7291692097982,-52.9166704813639,93.289248,0.0628,1.1457,4.69914,1.02373333333333,50.5312538146973,50.1770858764648,48.1875012715658,167.522311210632,0.0688499212265015,1.252484864,68.5920790825568,90.0,91.875,1050.0,1.14518,4.69855333333333,1.02321333333333,-37.3125,-41.2604192097982,-45.96875,1.15074,4.73778666666667,1.46108,-51.4062538146973,-54.1145846048991,-65.1458333333333,4.76789262038604,4.62519320422196,4.59564523966518,-81.9687576293945,-65.1242141723633,528025071_52
spiny,L3,17.979429642857145,-38.44475555419922,467.4040222167969,17.980118571428573,36.66015625,466.109375,18.01937678571429,-49.7734375,382.9776916503906,226.00207457771248,17.979840000000003,3.66015625,-86.87426547140997,17.980828214285715,-8.588727951049805,17.982322142857146,-47.07645034790039,450.3772277832031,0.0010075000000003673,2.6162205548639363,0.233887178235608,202.675,0.10554435483871,1.1354,10.3197466666667,1.02571333333333,-50.0312538146973,-52.5625038146973,-53.1458358764648,62.931804,0.0619400000000001,1.13316,10.3175733333333,1.02375333333333,36.125,37.2187512715658,36.0000025431315,73.4373852610588,0.109281107783318,1.25911488,15.2101837653372,270.0,232.416661580404,1570.0,1.13252,10.3169,1.02314666666667,-40.9375038146973,-44.0312512715658,-44.5000025431315,1.13566,10.3620266666667,1.12941333333333,-50.25,-52.8854192097982,-74.5416692097982,2.67381076135728,2.4828415058534,2.50809115185311,-82.09375,-73.4922332763672,529822280_73
spiny,L5,17.373203750000002,-36.052734375,59.34375,17.373988750000002,53.642578125,58.7109375,17.4635825,-57.15625,44.6953125,219.5000245348317,17.373618750000002,14.130859375,-46.631754259192164,17.374461250000003,38.0859375,17.378902500000002,-49.201171875,57.4921875,0.0017924999999998636,4.710727261059916,0.0330964701925344,127.26,0.141466207902846,1.30392,2.45347,1.02743333333333,-51.0625038146973,-51.4687519073486,-51.9166679382324,152.173744,0.0584200000000001,1.2987,2.44897,1.02376666666667,53.2187538146973,46.9062538146973,50.0833371480306,253.593742847443,0.241858422756195,1.684315648,45.0453357271194,30.0,35.6875,550.0,1.29796,2.44822,1.02310666666667,-37.1250038146973,-39.8281269073486,-43.1041679382324,1.39482,2.49922,1.21697333333333,-58.4375038146973,-56.5468788146973,-63.3854192097982,4.55964259176641,4.40613784540053,4.28283131567342,-88.0312576293945,-63.1216926574707,571527806_60
spiny,L3,17.823690588235294,-35.70588302612305,231.11029052734375,17.824303529411765,42.35293960571289,231.1764678955078,18.56232823529412,-51.913604736328125,155.96324157714844,252.31875556562105,17.82408117647059,11.058823585510254,-95.23948592732279,17.82456,25.18933868408203,17.826684705882354,-45.57352828979492,226.875,0.0008658823529414155,2.653908436862373,0.0283847462881498,154.188,0.0971052708940163,1.3688,7.77040666666667,1.02532,-49.0,-50.8333358764648,-50.5312515258789,79.826064,0.10014,1.36654,7.76848666666667,1.023496,45.5000038146973,46.5833358764648,45.5375030517578,100.312501192093,0.0329568423330784,1.114438272,28.0301419571061,110.0,168.666666666667,1150.0,1.36594,7.76792,1.02296,-37.3125,-39.6770846048991,-48.8562522888184,1.43478,7.82357333333333,1.641748,-52.8437538146973,-52.8229192097982,-68.2000045776367,2.74071849912345,2.91276591290348,2.95678254017438,-79.03125,-68.4450302124023,527922515_48
spiny,L4,17.45802,-35.51041793823242,85.66071319580078,17.458780952380952,34.23214340209961,84.98213958740234,17.53473523809524,-52.20536422729492,56.636905670166016,185.1822895836936,17.45842,-0.5401785969734192,-66.03319658483359,17.4595380952381,-4.5848212242126465,17.461809523809524,-48.032737731933594,80.9047622680664,0.0012057142857141486,2.804951456632465,0.0559457298398741,95.65,0.156934306569343,1.22796,3.03400666666667,1.02646,-50.875,-50.7395858764648,-51.84375,178.22208,0.0432400000000002,1.22514,3.03118,1.02382,32.4375038146973,38.4687525431315,35.40625,301.562547683716,0.102323271334171,1.147893632,38.929508524781,50.0,50.25,450.0,1.22438,3.03042,1.02316,-36.78125,-39.1770871480306,-43.3125,1.29348,3.07302,1.2063,-54.46875,-51.5520858764648,-65.28125,2.64352196042897,2.91034412455788,2.97692400848187,-86.2500076293945,-64.9947814941406,542137330_44
spiny,L4,17.304889565217394,-37.76494598388672,64.10326385498047,17.305466086956525,49.61820602416992,63.4782600402832,17.420802608695652,-52.565216064453125,50.10869598388672,303.68328171519084,17.30521652173913,11.813858985900879,-77.04001061472388,17.305846086956524,28.85190200805664,17.30811304347826,-49.229618072509766,59.690216064453125,0.0011182608695652835,4.011599191595739,0.0973820330564197,64.4642857142857,0.236283190363335,1.17792,3.89938666666667,1.025324,-49.9687538146973,-51.4479192097982,-52.0437530517578,162.995072,0.0451000000000001,1.17576,3.89702,1.023512,50.34375,50.5520846048991,48.4625015258789,212.812498211861,0.112903833389282,1.66134208,28.3111703351606,40.0,71.9166641235352,479.999969482422,1.17524,3.89647333333333,1.023028,-38.5000038146973,-39.9375012715658,-43.35625,1.17804,3.89952666666667,1.20584,-50.0312538146973,-51.5729166666667,-63.4937538146973,3.82511118488173,4.04170660059733,3.57941273419145,-88.7187576293945,-65.409782409668,613445682_58
spiny,L3,17.538684,-30.706249237060547,235.36666870117188,17.539329333333335,41.05416488647461,233.88333129882812,17.812001333333335,-50.78958511352539,164.46665954589844,230.9100962703177,17.539033333333336,6.300000190734863,-61.41487224118317,17.53972,23.987499237060547,17.5426,-38.93333435058594,225.14999389648438,0.0011759999999998883,3.9077422042741747,0.962176383116636,262.27,0.0423857880877176,1.19728,10.8987733333333,1.02566,-42.59375,-44.9791692097982,-46.6500015258789,59.216104,0.0948600000000002,1.1949,10.8959533333333,1.023676,42.90625,44.6562525431315,40.6812515258789,102.968789637089,0.180508822202682,1.498045696,40.0150334504617,150.0,246.874989827474,2060.0,1.1943,10.8953066666667,1.0231,-32.9687538146973,-33.2083358764648,-38.9937507629395,1.1975,10.9953666666667,1.025672,-42.65625,-47.5104179382324,-46.7062530517578,3.68582741201297,3.54463044245136,3.26337894471456,-81.15625,-69.5377960205078,520623958_66
spiny,L3,18.07913,-42.29296875,193.8828125,18.0797625,36.138671875,192.8984375,18.367745,-57.927734375,128.09375,263.35470148501247,18.079455000000003,-4.69921875,-83.81026166841731,18.08049625,-9.857421875,18.082145,-53.16796875,188.5390625,0.0010562500000000918,3.1575705662845843,0.237129801681897,140.12,0.134246447270008,1.18064,5.55668,1.025105,-55.90625,-56.8854204813639,-56.7421913146973,120.660584,0.06402,1.1786,5.55426666666667,1.023075,39.71875,33.7604166666667,37.3671894073486,116.640664637089,0.0438904464244843,1.379158016,23.4035464993698,100.0,113.333333333333,1150.0,1.17804,5.55364666666667,1.022545,-45.2812538146973,-46.9166692097982,-44.7421894073486,1.18086,5.55688666666667,1.24897,-56.0625,-57.0208358764648,-75.0937538146973,3.29908545610239,3.14796725701351,3.13867376096834,-100.28125,-74.5411682128906,571691416_45
aspiny,L3,17.641050177514792,-38.07489013671875,195.5584259033203,17.641385680473373,28.72004508972168,194.54437255859375,17.64266378698225,-65.29530334472656,191.8542938232422,400.1372975145877,17.641264733727812,-2.952847719192505,-312.5060721246297,17.641518934911243,0.7387204170227051,17.64213573964497,-65.15606689453125,193.31951904296875,0.0003772781065088352,1.2797872333681355,0.0088057088986347,25.9308108108108,0.6339648987162,1.59138,5.27917333333333,1.023995,-65.46875,-64.1041679382324,-66.6640663146973,173.63112,0.0339,1.59054,5.27830666666667,1.02332,25.4687519073486,25.6770839691162,34.7890634536743,137.656211853027,0.0638109520077705,1.157229184,17.3341125063437,120.0,106.416666666667,420.0,1.59018,5.27793333333333,1.023025,-34.0625,-33.5104185740153,-43.9140634536743,1.5915,5.27928,1.025145,-65.5937576293945,-64.2604192097982,-66.8906307220459,1.20444535341324,1.1973319941335,1.31400316154648,-81.28125,-64.4197616577148,528002420_56
spiny,L3,16.384732093023256,-42.26380920410156,151.40406799316406,16.38522093023256,51.94985580444336,150.72964477539062,16.412878139534886,-53.54578399658203,123.59883880615234,431.98559005061634,16.384991162790698,4.604650974273682,-85.51968273880934,16.38573488372093,17.0007266998291,16.387627906976743,-52.44549560546875,145.27325439453125,0.0009827906976742266,5.055988485818212,0.067571591716386,112.995,0.081875,1.10924,3.97162666666667,1.025605,-53.0000038146973,-54.6458371480306,-53.6328134536743,54.873168,0.04878,1.10698,3.96924,1.02359,53.5625038146973,52.9479192097982,53.3359394073486,76.1718526482582,0.107519410550594,1.234991872,30.1809184026057,100.0,73.75,870.0,1.10652,3.96878,1.02315,-42.9375038146973,-44.3750025431315,-47.046875,1.1095,4.02132666666667,1.178635,-53.1875,-55.2708358764648,-60.9687519073486,4.97328244261946,5.22867135002346,5.06404892681704,-77.5312576293945,-60.3107299804688,571735073_57
aspiny,L4,18.902846206896555,-35.19719696044922,108.31034851074219,18.903235862068968,19.18642234802246,107.91810607910156,19.016198620689657,-65.83943939208984,100.51293182373047,280.2536944560677,18.90305724137931,-11.145474433898926,-188.17140196113732,18.90346413793104,-9.701508522033691,18.904524827586208,-64.95258331298828,106.45689392089844,0.0005434482758618928,1.4876334768827628,0.0342132541321015,48.7915789473684,0.434384958293916,1.08862,4.66332,1.047168,-64.8125,-66.7708384195964,-65.5000015258789,279.385504,0.0198800000000001,1.08736,4.66163333333333,1.045792,19.8125,18.6458333333333,22.3437511444092,221.875071525574,0.158957898616791,1.472246272,16.1917743765709,60.0,91.0416666666667,430.0,1.08698,4.66120666666667,1.04546,-35.65625,-32.3125012715658,-34.2312515258789,1.08882,4.66426,1.262836,-65.0,-67.5208333333333,-73.0000015258789,1.53646451070962,1.42348807192022,1.57636473815818,-97.125,-72.5251770019531,508381644_44
spiny,L2,17.859979565217394,-35.36616897583008,417.75543212890625,17.86068391304348,35.393341064453125,414.8722839355469,17.921557826086953,-48.515625,295.1385803222656,188.78761985398214,17.860308695652176,-2.2785325050354004,-74.85771004853585,17.861211739130436,7.054347991943359,17.863186956521737,-42.767662048339844,396.03533935546875,0.001079999999999738,2.537536929249971,0.20900459472724,199.926666666667,0.0981162895676756,1.16996,9.39711333333333,1.02626,-48.03125,-49.1666692097982,-53.9375038146973,71.241976,0.0760400000000001,1.1676,9.39481333333333,1.02372,38.0,39.1979204813639,33.8750038146973,87.4999985098839,0.0314362421631813,1.835750144,21.4913328226548,230.0,209.375,1600.0,1.16698,9.39418,1.02316,-39.5312538146973,-39.9479179382324,-39.0312538146973,1.22062,9.45382,1.93368,-51.9062538146973,-52.7708371480306,-75.3125,2.65159321729753,2.54891137822287,2.35067953355634,-84.9375076293945,-75.138542175293,526714733_57
spiny,L5,18.436421600000003,-36.633750915527344,164.5399932861328,18.4370504,41.717498779296875,162.77000427246094,18.537473600000002,-56.03499984741211,121.125,233.4085549905755,18.436772800000004,8.463749885559082,-64.51755949139293,18.437376,27.053749084472656,18.4405888,-50.26750183105469,153.1199951171875,0.0012360000000002458,3.62293871103887,0.0372368974369534,134.288571428571,0.122663934426229,1.14686,4.89344,1.02643,-51.59375,-51.5833358764648,-53.5234403610229,125.17196,0.0584,1.14382,4.89022666666667,1.02363,42.6250038146973,40.8854204813639,41.0468759536743,177.812427282333,0.134456291794777,3.281169152,32.4031976569499,90.0,96.75,900.0,1.14326,4.88960666666667,1.023095,-38.0937538146973,-38.6458346048991,-43.0000028610229,1.18618,4.94408666666667,1.1616,-56.5000038146973,-54.9062525431315,-69.8593769073486,3.65215384701354,3.46929059250895,3.52662793347006,-88.15625,-69.1985931396484,571427581_56
aspiny,L3,18.54706018691589,-34.34667205810547,241.10630798339844,18.547412336448602,18.902746200561523,240.22430419921875,18.557595700934584,-63.7581787109375,231.96961975097656,313.33108930557046,18.54726373831776,-10.29643726348877,-210.88856123520543,18.547604859813088,-9.230432510375977,18.54839214953271,-63.488609313964844,236.53387451171875,0.00046560747663551794,1.4842262407018922,0.01093673969375,32.6141666666667,0.484325408392643,1.05242,7.14188666666667,1.024355,-63.53125,-63.6770846048991,-64.5625028610229,227.064384,0.0170400000000002,1.05148,7.14058,1.02342,21.1562519073486,17.8125012715658,24.0000004768372,167.187497019768,0.0990453660488129,1.25899328,15.2680714795756,140.0,153.0,590.0,1.05114,7.14017333333333,1.023115,-32.46875,-30.3541685740153,-40.9531259536743,1.05252,7.14237333333333,1.4964,-63.6875038146973,-64.0416692097982,-70.0781269073486,1.47212420900936,1.33086296273122,1.64373774455246,-89.3125,-69.5304718017578,508400236_54
aspiny,L6,18.249478181818187,-35.93465805053711,52.806819915771484,18.249913636363637,41.1988639831543,52.7386360168457,18.25251,-67.06391906738281,51.85795593261719,353.54405053586447,18.249731818181818,4.34375,-190.24281530871676,18.250107272727274,16.159090042114258,18.25132818181818,-66.33238983154297,52.352272033691406,0.0006045454545454183,1.8572121789121339,0.0056970052070332,55.3917647058824,0.344285710135069,1.15594,2.21196,1.025205,-67.59375,-67.406255086263,-67.640625,271.45216,0.0230600000000001,1.1546,2.21056666666667,1.02379,45.5625038146973,42.5208358764648,43.5390663146973,253.593742847443,0.167524486780167,1.136851584,19.2863462808735,30.0,29.75,280.0,1.15418,2.21012666666667,1.023385,-37.5625,-37.4479179382324,-43.4062519073486,1.15654,2.21335333333333,1.02846,-67.84375,-68.375005086263,-69.6328182220459,1.87762630395013,1.88168117934095,1.98801256533408,-90.9375,-62.3945846557617,613468354_51
aspiny,L3,18.22264,-43.785282135009766,588.3951416015625,18.2229670967742,24.779233932495117,588.9677124023438,18.32464258064517,-61.18144989013672,558.7863159179688,425.0052130426724,18.222850967741937,-7.679436206817627,-289.4924291477563,18.223103225806454,-2.848790407180786,18.22365935483871,-60.365928649902344,587.89111328125,0.00034838709677412655,1.4682055178907285,0.0436590436590288,4.81000000000009,0.0193037974683544,1.06492,18.2564266666667,1.024124,-59.8125,-59.8750012715658,-58.5500022888184,63.210744,0.02816,1.06426,18.2556,1.023452,25.9375019073486,22.4375012715658,25.7875007629395,60.1561367511749,0.0690956860780716,1.139419648,7.42467538352053,270.0,430.916666666667,1070.0,1.06396,18.25528,1.023148,-42.59375,-37.2708346048991,-47.8437522888184,1.065,18.2565066666667,1.702936,-59.9375038146973,-59.9791692097982,-72.9250030517578,1.47357296048348,1.42994817988954,1.49481427809235,-78.125,-71.3862915039062,526734407_64
spiny,L3,17.260094814814817,-40.69097137451172,120.69444274902344,17.260905185185184,31.35763931274414,120.37963104248047,17.58925111111111,-54.56597137451172,81.66666412353516,186.94756919616296,17.260576296296296,-1.1793981790542603,-72.52877747188035,17.26142962962963,2.5740740299224854,17.26345555555556,-48.70949172973633,116.27314758300781,0.0010800000000001015,2.568782679311127,0.158770197785718,102.3,0.142738275340393,1.19314,4.30409333333333,1.02573,-50.65625,-51.0104204813639,-51.0156288146973,117.35876,0.0598000000000001,1.191,4.30173333333333,1.02366,34.78125,28.2291685740153,28.2812509536743,144.843742251396,0.109030991792679,1.075113984,24.8194358306391,70.0,82.0,700.0,1.1903,4.301,1.02301,-44.5625038146973,-46.2916692097982,-49.046875,1.2596,4.36192,1.62872,-54.5000038146973,-56.2500025431315,-71.6250076293945,2.95904347129999,2.6931994277521,2.89129951930044,-86.5625076293945,-70.985481262207,500955009_44
spiny,L4,18.338394358974362,-46.74919891357422,173.3044891357422,18.339197435897432,41.07211685180664,171.7628173828125,18.398526153846156,-59.081729888916016,141.900634765625,266.66529262605013,18.338927692307692,5.159455299377441,-72.71792344358836,18.339533333333335,24.0881404876709,18.342278974358976,-56.97756576538086,163.64422607421875,0.0011564102564104307,3.6752451850250827,0.0422322978749939,103.531111111111,0.202215189873418,1.26488,4.67946,1.02597,-55.84375,-53.0729192097982,-54.8854192097982,161.885616,0.0657800000000002,1.26198,4.67628666666667,1.0236,42.84375,40.2916679382324,41.2656269073486,191.875040531158,0.116678312420845,1.426546304,33.509206454831,70.0,91.4166641235352,930.0,1.26132,4.6757,1.02305,-45.8437538146973,-43.7916666666667,-50.1979179382324,1.33318,4.70748666666667,1.35267666666667,-59.4375038146973,-58.6354204813639,-74.4791692097982,3.98191535045914,4.40208857529164,3.93407452582616,-91.9375076293945,-74.2479476928711,561466001_54
aspiny,L5,17.804257999999997,-37.41875076293945,50.96875,17.804814,38.443748474121094,50.875,18.188597000000005,-60.26093673706055,44.46875,267.80714847064,17.804586,5.534375190734863,-109.26206995266321,17.805201000000004,6.859375,17.807008000000003,-59.11249923706055,50.03125,0.0008639999999996206,2.4512436520361165,0.0245312431528718,74.9983333333333,0.248538958003839,1.21212,2.32016,1.02524333333333,-59.4687538146973,-56.1458358764648,-56.7708358764648,295.831296,0.0384800000000001,1.2097,2.31781333333333,1.02351666666667,39.96875,38.0520846048991,39.2760442097982,269.374996423721,0.143553972244263,1.191188992,29.0940533772921,30.0,32.2916653951009,450.0,1.20914,2.31724666666667,1.02305,-37.15625,-37.8750025431315,-44.8802108764648,1.2274,2.33513333333333,1.19378333333333,-60.53125,-57.5312538146973,-64.3229211171468,2.56272786610824,2.67840679009121,2.63623000144146,-85.40625,-64.6975402832031,529884137_45
spiny,L3,18.38218857142857,-40.69047546386719,390.38690185546875,18.382691428571427,48.61160659790039,390.3690490722656,18.578601904761904,-55.66666793823242,263.68450927734375,389.85076852756026,18.382479047619054,7.403273582458496,-77.17786057002645,18.382968571428574,32.41964340209961,18.38537523809524,-49.51785659790039,377.78570556640625,0.0009876190476185392,5.060476225187211,,,0.0729850862510962,1.14172,13.6501933333333,1.025516,-51.0625038146973,-53.4479192097982,-53.7000030517578,56.1226,0.06158,1.1391,13.6475866666667,1.02352,51.5000038146973,50.3541679382324,49.8375015258789,61.4062286913395,0.234223037958145,1.312042112,19.5198575711357,180.0,315.666666666667,1260.0,1.13864,13.6471066666667,1.023076,-41.0,-41.7812512715658,-47.7625022888184,1.20488,13.6831933333333,1.113308,-55.84375,-54.5937525431315,-66.5312515258789,5.08449468680553,5.07762288781556,4.4513829428455,-78.8750076293945,-65.8158645629883,576113488_63
